Topic,Percentage,song_id,song_name,artist,album,Like_Count,Lyric,cover_url,tags,year
2,0.868403637943959,31883010,이 마음이 찾아오면,케이시,이 마음이 찾아오면,1235,어떻게 지내니 난 여전히 나야  별일 없이 똑같아  헤어지고 나니  안부조차도 알기 힘드네  그냥 나 아무것도 아닌 일에  니 생각이 스쳤어  나 차마 흘려보내지 못했어  이 마음이 찾아오면 그때 우리  머물다가 가게 해요  애써 보내지 말고  이제 우리 조금 더 천천히 잊어줘요  많이 아픈 만큼  아름다웠으니까     천천히 잊어도 돼요    참 이상하게도  별거 아닌 기억 사소한 게 생각나  같이 밥 먹거나 길을 걷거나  그런 거 말이야  그때 나 너를 사랑하길 잘했어  함께라서 좋았어  나 너를 만나서 참 행복했어  이 마음이 찾아오면 그때 우리  머물다가 가게 해요  애써 보내지 말고  이제 우리 조금 더 천천히 잊어줘요  많이 아픈 만큼  아름다웠으니까  그만 그리워하고  그만 좀 슬퍼해요 우리 이제는  시간이 지나고 나서 문득 우리  옅어져 버린 추억에 아쉬워하지 마요  한때 우리 충분히 사랑했으니까  예뻤던 마음만  그 마음만 가져요     천천히 잊어도 돼요    차마 흘려보내지 못했어,https://image.bugsm.co.kr/album/images/200/203176/20317692.jpg?version=20210421045759.0,"['국내', '알앤비', '2020년', '2020 벅스 종합 결산 특집', '기간별']",2020y
0,0.6649954218089721,31820871,DUN DUN,EVERGLOW(에버글로우),reminiscence,1224,북을 울려라          노랠 불러라          등장부터 좀 거칠게 갈 테니까  깜짝 놀라지 마  입에서 입으로 전해져 난  방금 스친 애 보통 아니라고  깊은 이 정글도 나에겐 짜릿한 놀이터   난 골랐어    너의 그 심장에 내 이름 하나를 남길래                      나의 눈빛에 갇힌    작은 어린 양같이     꼼짝 못 할 걸  내가 보기와 좀 달라  거침없지    잠깐 방심하는 찰나  뒤집어버려     순식간에 제압해 네 숨을 턱 막히게 해  말투는  나의 몸짓은     우아하게 난 지금      너를 노려  뛰어 달아나도 결국엔 조그만 무인도   다 끝났어    너의 그 심장에 내 모습 하나를 새길래                 나의 눈빛에 갇힌  작은 어린 양같이     꼼짝 못 할 걸  난 깊이 널 깊이 더 깊이 파고들어  끝까지 확실히 단단히 움켜쥐어  나를 우러러 바라보겠지  나를 외치고 부르짖겠지  그래 아마 넌 내 것이겠지  넌 전부 다 읽혔어                나의 눈빛에 갇힌  작은 어린 양같이     꼼짝 못 할걸         꼼짝 못 할걸,https://image.bugsm.co.kr/album/images/200/203035/20303561.jpg?version=20200204002320.0,"['국내', '100시리즈', '아이돌', '2020년', '가요', '2020 벅스 종합 결산 특집']",2020y
1,0.516213314919367,32018879,Oscar,pH-1,H1GHR : BLUE TAPE,1222,잠을 푹 잤더니 시간은 두시야  밖에 나갈 준비하지 너를 만나러  너와 하는 커피는 너무 달아  넌 당부했지 오해하지마  사귈 마음 없어 절대 고백하지마               그 말과 동시에  부서진 존심  침착     웃음짓네           오스카를 원해  아카데미 원해  긴장 안 한 듯이  영화배우처럼 제스처는 큼직           오스카를 원해  아카데미 원해       네가 원하는 모든 역 다  완벽하게 소화 해낼게       아무한테 안 보여준 내 모습 다  너 원하는 건         잠깐만이여     잠깐     어 아 음 길을 물으려  하는 건 아냐 사실 할말이 있어서  오 오 오늘 시간 있어여    없어도 내게 와줘여  일이 많아도  오 잠깐만 욜로 와    너를 데리러  갈게 너는 어디야    그냥      난 네 이여  엄마 다음으로 너를 사랑해   나한테 와  수많은 생각들이  내 머리를 스칠 때마다 드는  한가지 비밀은  나는 바로 아마도 아 맞다  사실 그게 음              네가 원하는 모든 역 다  완벽하게 소화 해낼게       아무한테 안 보여준 내 모습 다  너 원하는 건                                                                    네게 필요한 역이 돼줄게       예상치 못할 큰 감동을 줄게            네가 원하는 모든 역 다  완벽하게 소화 해낼게       아무한테 안보여준 내 모습 다  너 원하는 건    ,https://image.bugsm.co.kr/album/images/200/203493/20349336.jpg?version=20210504141859.0,"['국내', '힙합', '국내 랩/힙합', '2020년', '100시리즈', '2020 벅스 종합 결산 특집']",2020y
2,0.6340770369948545,31896626,뱉어 (Spit it out),솔라 (마마무),SPIT IT OUT,1205,하고 싶은 대로 다 하고 살아 지금껏 난  재밌는 걸 또 찾아 매일 새로워 난           거기 어서        난 도마 위에 늘 올라타  여자니까 왜 상관없어        굳이 욕할 건 없지  그냥             뜨거운 입술로 뱉어  빨간 내 입술로 내뱉어     몸을 맡겨  내 목소리를 들어  아침부터 잠들 때까지  뜨거운 입술로 뱉어  차가운 그 입술은 닫아    그냥 즐겨  내 이름을 불러  아침부터 잠들 때까지  고갤 끄덕여  나를 따라오는 팔로워        참고 기다리다 뱉어  노력한 대로 난  얻을 수 있다는 말  어릴 때부터 매일 엄마에게  늘 들었던 말이야  나는 나대로 여기 나의 뜻대로  이젠             뜨거운 입술로 뱉어  빨간 내 입술로 내뱉어     몸을 맡겨  내 목소리를 들어  아침부터 잠들 때까지  뜨거운 입술로 뱉어  차가운 그 입술은 닫아    그냥 즐겨  내 이름을 불러  아침부터 잠들 때까지  뜨거운 입술로 뱉어  뜨거운 입술로 뱉어  뜨거운 입술로 뱉어  뱉어 뱉어 뱉어 뱉어  뜨거운 입술로 뱉어  뜨거운 입술로 뱉어  뜨거운 입술로        뜨거운 입술로 뱉어  빨간 내 입술로 내뱉어     몸을 맡겨  내 목소리를 들어  아침부터 잠들 때까지  뜨거운 입술로 뱉어  차가운 그 입술은 닫아    그냥 즐겨  내 이름을 불러  아침부터 잠들 때까지  뜨거운 입술로 뱉어,https://image.bugsm.co.kr/album/images/200/203209/20320917.jpg?version=20210421045816.0,"['국내', '가요', 'KPOP', '댄스', '2020년', '연말연시', '기간별', '인기/히트곡', '송년회', '신나는', '편집숍/매장', '술집/펍']",2020y
0,0.6597947428600839,31540200,토끼탈,우효(Oohyo),성난 도시로부터 멀리,1138,눈을 씻고 찾아보아도  소리치며 불러보아도  손에 잡히지 않아요  나는 잡을 수 없어요  기억 속을 다시 걸어도  상상 속을 다시 헤매도  내겐 잡히지 않아요  주어지지 않아  행운 행운이란 없어  내 인생에 행운 같은 건 없어요  너무 큰 기대를 했나요 또다시  내 앞엔 토끼탈이 있어요  나한테 주어진 삶이  오늘도 이 탈을 쓰고  웃어요  어둠 속을 걷는 나라도  아무 쓸모 없는 나라도  옆에 있어주세요  행운 행운이란 없어  내 인생에 행운 같은 건 없어요  그래도 기대를 해봐요 또다시  내 앞에 한 사람이 있어요  나한테 주어진 삶이  어쩌면 오래전부터  있어요,https://image.bugsm.co.kr/album/images/200/202444/20244493.jpg?version=20210421045230.0,"['국내', '100시리즈', '2020년']",2020y
2,0.7224609692834313,32012310,야작시(夜作詩),적재,야작시(夜作詩),1118,비가 오면 생각이 나  네가 자주 했던 말  흥얼대는 내 목소리가  빗소릴 닮았다던  바람 소리에 문득  잠에서 깬 이 순간에 네 생각이  다시 잠들래  넌 지금 어디에 있을까  뭘 하고 있을까  새벽이면 자꾸만  그 시절을 살게 돼  비 내리던 어느 여름밤  내 손을 감싸던 너의 온기  그 모든 게 생각나  그 시절을 살게 해  넌 어때  넌 지금 어디에 있을까  뭘 하고 있을까  새벽이면 자꾸만  그 시절을 살게 돼  비 내리던 어느 여름밤  내 손을 감싸던 너의 온기  그 모든 게 생각나  그 시절을 살게 해  넌 어때,https://image.bugsm.co.kr/album/images/200/203478/20347883.jpg?version=20210428040845.0,"['국내', '100시리즈', '2020년', '가요', '인디']",2020y
0,0.5245123339934472,5828419,불면증 (Feat. YAYYOUNG),다운,새벽 제세동 Vol.1,1107,이해할 수 없는 순간  되돌릴 수 없는 순간  후회만 가득한 순간 너와  모든 시간들이 날아가듯                                                    그날 밤에  네가 떠나고 적막한 여기  공기는 분의  정도  남은 것 같이 숨 쉬긴 어려워  밤이 깊어질수록 심해져 가는  답답함    밤낮은 하나 되고  기억은 쌓여져 내 눈 아래서 못 떠나  이내 그렇게 이내 이렇게  너는 내겐 언제나           이해할 수 없는 순간  되돌릴 수 없는 순간  후회만 가득한 순간 너와  모든 시간들이 날아가듯                                                꿈에선 잠시 채워질 텐데  잠에 들 수 없어 밤새         뜬 눈은 널 메울 자리가 없어  넘쳐흐르고 있어  이제는 채워질 수 없어  이해할 수 없는 순간  되돌릴 수 없는 시간  다 전부 잊어           이해할 수 없는 순간  되돌릴 수 없는 순간  후회만 가득한 순간 너와  모든 시간들이 날아가듯                                              ,https://image.bugsm.co.kr/album/images/200/9604/960450.jpg?version=20210415002302.0,"['국내', '100시리즈', '2020년']",2020y
1,0.7824005276812497,31788845,텅 (Feat. 김하온(HAON)),빈첸,텅 (Feat. 김하온(HAON)),1101,텅 비었네  여기 구멍이 났대  텅 비었네  심장을 찾아봐도  텅 비었네  언제 찬 적은 있나  텅 비었네 텅 비었네  텅 비었네  여기 구멍이 났대  텅 비었네  심장을 찾아봐도  텅 비었네  언제 찬 적은 있나  텅 비었네 텅 비었네  휑해 내 마음이 왠 종일  불안해서 나의 몸에  손을 넣어 뒤져봤지  거기 심장만 때면 다 괜찮아질 것 같대  심장조차도 없다  얘네 다른 감정 조차도 없다 이제  뭘 더 쫓아가야 할까 난  난 이제 더는 모르겠어  너도 못해 이해  외로워 난 너무  내 친구가 되어줄래  돈 좀 있는 애 어때  사랑 말고 다 해줄게  구멍 난 내 심장 더욱 꽉  잡고 터뜨려   너는 알잖아 내가 뭐에  죽는지 또 사는지  텅 비었네  여기 구멍이 났대  텅 비었네  심장을 찾아봐도  텅 비었네  언제 찬 적은 있나  텅 비었네 텅 비었네  텅 비었네  여기 구멍이 났대  텅 비었네  심장을 찾아봐도  텅 비었네  언제 찬 적은 있나  텅 비었네 텅 비었네                      하루 왠 종일 어디선가 바람이 세  문들은 전부 닫아 놨었는데  텅 빈 여기에 널부려져 있을 때           너가 날 볼 때 그제야 나 사람이 돼  더 말해봤자 우린 다 똑같애  안대를 끼고 이제 나 살 것 같애  하루의 반복에 반복에 반복에  반복되는  안에 난 살고있어  산소 빼곤  아래 나 밖에 없어  난 배운 거라곤 비우기 밖에 없어  채워줘봐 날 술은 꼭 독약같어  잃어버린 것 들을 부르고 부르다  쉬어버린 목에 그래 이제는 무엇해야하나  무엇 하나 거르지도 저울질 하지도 않는  나의 맘 심장아 그래 고생이 많다  찾는 것들은 전부 다 내 안에 있겠지만은  들어온 게 많아 꽤나 뒤적여야겠다  뒤척대는 밤  키워지는 심박  어제의 계획으로부터 버려버려진 나  과거의 나와 멀어져 버린 나  변화는 좋은 걸까 독이 될까  심장은 텅 비고 머린 더 꼬였다  풀기도 귀찮아 그냥 태우자 다  멍이 늘어가  과거의 상처로 탑을 쌓아  이제 더 이상 다음 미래를 그릴 수가 없어  텅 비었네  여기 구멍이 났대  텅 비었네  심장을 찾아봐도  텅 비었네  언제 찬 적은 있나  텅 비었네 텅 비었네                              ,https://image.bugsm.co.kr/album/images/200/202956/20295677.jpg?version=20210421045613.0,"['국내', '힙합', '국내 랩/힙합', '2020년', '100시리즈', '2020 벅스 종합 결산 특집']",2020y
0,0.4261973992618483,32001062,음음 (Prod. Cosmic Boy),SOLE(쏠),음음,1079,나와 사랑을 노래해        여전히 엉망일지 몰라도  넌 아무렇지 않게 나를 안아줘  뒤돌아서지 말고 계속 웃어줘  날 가득 품고서  차가운 이곳에서  널 놓치지는 않을 거야  그래 난 꽤 솔직하게 말해  너 없인 아무것도 난 못해          음  난 또 음음  노래하고 있잖아 함께 해줘 나와  내 맘은 여기저기 가는 그런 맘은 아냐  알아줘 제발  음음음음음  음음음음음  음음음음음  함께해줘   음음음음음  음음음음음  음음음음음           난 멜로디에 넌 비트  혼자선 외로워     너를 보며 노래할 땐  부드럽게 나를 감싸      이런 날 안아줘  차가운 이곳에서  널 놓치지는 않을 거야  그래 난 꽤 솔직하게 말해  너 없인 아무것도 난 못해          음  난 또 음음  노래하고 있잖아 함께 해줘 나와  내 맘은 여기저기 가는 그런 맘은 아냐  알아줘 제발  음음음음음  음음음음음  음음음음음  함께해줘   음음음음음  음음음음음  음음음음음,https://image.bugsm.co.kr/album/images/200/203452/20345217.jpg?version=20200828002445.0,"['국내', '알앤비', '2020년', '2020 벅스 종합 결산 특집', '기간별']",2020y
0,0.5408036719333439,5994620,happy,백현(BAEKHYUN),브람스를 좋아하세요? OST Part.11,1078,널 향한 마음은 항상 그대로인걸  언제나 뒤에서 이렇게 서있어  간절한 기도가 너에게 꼭 닿기를  오늘도 바라는 걸  우우우우우우  나의 전부이니까  지금 고백하는 그 말  너를 위한 멜로디  너를 향한 멜로디  아름다운 나의 영원한 마음이  또 어떤 누가 물어도  나의 대답은 너인 걸  사랑해 온 맘 다해  내 맘에 담을게  또 계절이 변해도  난 여기 있을 거야  나는 변하지 않을게  우우우우우우  슬퍼지려고 할 땐  눈을 감아 떠올려봐  너를 위한 멜로디  너를 향한 멜로디  아름다운 나의 영원한 마음이  또 어떤 누가 물어도  나의 대답은 너인 걸  오직 세상에 하나  바로 너뿐인 걸  다른 건 모른다 해도  이것만 알아줘  진심이었단 걸  너 하나만 나 바라보고 원했다는 걸  언젠가 세월 흘러 나의 손을 잡아줄 사람  바로 내 앞의 너 네가 돼줬으면  내가 바라던 세상은  오직 너로 가득했어  그것만으로 행복한  나라는 걸 알죠,https://image.bugsm.co.kr/album/images/200/9970/997062.jpg?version=20210421042536.0,"['국내', '100시리즈', '아이돌', '2020년', '가요', '2020 벅스 종합 결산 특집']",2020y
